input/g24.rud	|V| = 2000	|E| = 19990	Semi-Greedy-1 Cut Value = 12670		Local Cut Value = 12898	Local Search Iterations = 130	GRASP Iterations = 60	GRASP Cut Value = 12984
input/g22.rud	|V| = 2000	|E| = 19990	Semi-Greedy-1 Cut Value = 12657		Local Cut Value = 12899	Local Search Iterations = 142	GRASP Iterations = 60	GRASP Cut Value = 12976
input/g25.rud	|V| = 2000	|E| = 19990	Semi-Greedy-1 Cut Value = 12773		Local Cut Value = 12951	Local Search Iterations = 105	GRASP Iterations = 60	GRASP Cut Value = 13024
input/g41.rud	|V| = 2000	|E| = 11785	Semi-Greedy-1 Cut Value = 1689		Local Cut Value = 2001	Local Search Iterations = 185	GRASP Iterations = 60	GRASP Cut Value = 2071
input/g29.rud	|V| = 2000	|E| = 19990	Semi-Greedy-1 Cut Value = 2428		Local Cut Value = 2872	Local Search Iterations = 244	GRASP Iterations = 60	GRASP Cut Value = 2971
input/g28.rud	|V| = 2000	|E| = 19990	Semi-Greedy-1 Cut Value = 2499		Local Cut Value = 2814	Local Search Iterations = 177	GRASP Iterations = 60	GRASP Cut Value = 2925
input/g30.rud	|V| = 2000	|E| = 19990	Semi-Greedy-1 Cut Value = 2387		Local Cut Value = 2857	Local Search Iterations = 258	GRASP Iterations = 60	GRASP Cut Value = 2977
input/g40.rud	|V| = 2000	|E| = 11766	Semi-Greedy-1 Cut Value = 1642		Local Cut Value = 1977	Local Search Iterations = 197	GRASP Iterations = 60	GRASP Cut Value = 2042
input/g31.rud	|V| = 2000	|E| = 19990	Semi-Greedy-1 Cut Value = 2296		Local Cut Value = 2796	Local Search Iterations = 272	GRASP Iterations = 60	GRASP Cut Value = 2895
input/g38.rud	|V| = 2000	|E| = 11779	Randomized Cut Value = 5886		Local Cut Value = 7326	Local Search Iterations = 665
input/g37.rud	|V| = 2000	|E| = 11785	Randomized Cut Value = 5891		Local Cut Value = 7328	Local Search Iterations = 667
input/g36.rud	|V| = 2000	|E| = 11766	Randomized Cut Value = 5884		Local Cut Value = 7323	Local Search Iterations = 670
input/g35.rud	|V| = 2000	|E| = 11778	Randomized Cut Value = 5897		Local Cut Value = 7324	Local Search Iterations = 658
input/g34.rud	|V| = 2000	|E| = 4000	Randomized Cut Value = -24		Local Cut Value = 1038	Local Search Iterations = 469
input/g32.rud	|V| = 2000	|E| = 4000	Randomized Cut Value = 10		Local Cut Value = 1057	Local Search Iterations = 463
input/g33.rud	|V| = 2000	|E| = 4000	Randomized Cut Value = -16		Local Cut Value = 1036	Local Search Iterations = 465
